data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4560188,566,NIG13972,13972,20-Feb-19,2019,1,Battles,Armed clash,Aye Cult Militia,,3,The Eiye Confraternity,,3,33,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,1,Vanguard (Nigeria),National,18-20 February. Aye and Eiye Cult militias battled in Benin-City for three days. Eight people died in that period. Fatalities split between events,2,1552576397,NGA
4560189,566,NIG13973,13973,20-Feb-19,2019,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,14,Western Africa,Nigeria,Benue,Makurdi,,Makurdi,7.7411,8.5121,1,Vanguard (Nigeria),National,"20 February. A patrol of Nigerian Military Forces in Makurdi encountered a group of pastoralist militias that opened fire. Soldiers responded, leaving two killed. Military confirmed the incident, but denied any death toll.",0,1552576397,NGA
4560192,566,NIG13974,13974,20-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Street Traders (Nigeria),6,,,0,60,Western Africa,Nigeria,Anambra,Onisha North,,Onitsha,6.1454,6.7885,1,Vanguard (Nigeria),National,20 February. Traders protested in Onitsha against reccuring burglaries on the market,0,1618566333,NGA
4560193,566,NIG13978,13978,20-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),APC: All Progressives Congress,6,,,0,60,Western Africa,Nigeria,Imo,Ngor,,Umuohiagu,5.4028,7.1997,1,Vanguard (Nigeria),National,20 February. APC supporters protested at the Police HQ of Ngor-Okpala in Umuohiagu against the killing of the local APC chieftain the previous day,0,1618566333,NGA
6260859,566,NIG13982,13982,20-Feb-19,2019,2,Protests,Peaceful protest,Protesters (Nigeria),JOHESU: Joint Health Sector Union; Health Workers (Nigeria),6,,,0,60,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,Daily Trust (Nigeria),National,18-20 February (or around). Health workers under the umbrella of JOHESU staged a three day protest at the hospital in Gombe to demand payment of salaries,0,1572403710,NGA
7279242,566,NIG13976,13976,20-Feb-19,2019,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Dan-Musa,,Dan-Tudu,12.3349,7.2126,1,Vanguard (Nigeria),National,"20 February. Suspected 'bandits' or cattle raiders active in Zamfara and Katsina states looted villages in Batsari LGA, including Garin Labo, Garin Yara, Kasai, Sabon Garin Dunburawa, Dan-Tudu, Shingi and Garin Dodo.",0,1618566333,NGA
7279257,566,NIG13977,13977,20-Feb-19,2019,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Batsari,,Batsari,12.7515,7.2447,2,Vanguard (Nigeria),National,"20 February. Suspected 'bandits' or cattle raiders active in Zamfara and Katsina states looted villages in Batsari LGA, including Garin Labo, Garin Yara, Kasai, Sabon Garin Dunburawa, Dan-Tudu, Shingi and Garin Dodo.",0,1604354657,NGA
6727607,566,NIG13979,13979,20-Feb-19,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Agatu,,Obangedde,7.828,7.8141,2,Nigeria Punch,National,20 February. Fulani militias attacked Ebete community in Agatu LGA and killed 16 people,16,1579554022,NGA
7576539,566,NIG13980,13980,20-Feb-19,2019,1,Battles,Armed clash,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Tsafe Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Zamfara,Tsafe,,Danjibga,11.6938,6.7942,1,AFP,International,20 February. A communal vigilante group repelled an attack of 'bandits' or cattle raiders active in Zamfara and Katsina states on their Danjibga village. 59 gunmen and 7 vigilante group members died,66,1618566333,NGA
7576540,566,NIG13981,13981,20-Feb-19,2019,1,Battles,Armed clash,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Tsafe Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Zamfara,Tsafe,,Danjibga,11.6938,6.7942,1,AFP,International,20 February. A communal vigilante group repelled an attack of suspected 'bandits' or cattle raiders active in Zamfara and Katsina states on their Danmarke village (close to Danjibga). 15 gunmen killed.,15,1618566333,NGA
7279336,566,NIG13975,13975,20-Feb-19,2019,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Batsari,,Ruma,12.8626,7.2347,1,Vanguard (Nigeria),National,20 February. Suspected 'bandits' or cattle raiders active in Zamfara and Katsina states invaded Ruma Tsohowa in Batsari LGA and killed one civilian,1,1604354657,NGA
8001805,566,NIG13968,13968,19-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,Guardian (United Kingdom),International,19 February. Workers protested in Lagos against poor wages paid by their company,0,1621962592,NGA
6260542,566,NIG13970,13970,19-Feb-19,2019,2,Protests,Peaceful protest,Protesters (Nigeria),JOHESU: Joint Health Sector Union; Health Workers (Nigeria),6,,,0,60,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,Daily Trust (Nigeria),National,18-20 February (or around). Health workers under the umbrella of JOHESU staged a three day protest at the hospital in Gombe to demand payment of salaries,0,1572403710,NGA
5286729,566,NIG13971,13971,19-Feb-19,2019,1,Battles,Armed clash,APC: All Progressives Congress,,3,PDP: Peoples Democratic Party,,3,33,Western Africa,Nigeria,Osun,Ila,,Ila Orangun,8.0167,4.9,1,New Telegraph,National,19 February. 18 people were injured in a clash between APC and PDP militias. It was reported that dangerous weapons were used in the fight,0,1561469195,NGA
4560497,566,NIG13964,13964,19-Feb-19,2019,1,Battles,Armed clash,Aye Cult Militia,,3,The Eiye Confraternity,,3,33,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,1,Vanguard (Nigeria),National,18-20 February. Aye and Eiye Cult militias battled in Benin-City for three days. Eight people died in that period. Fatalities split between events,3,1552576397,NGA
4560498,566,NIG13969,13969,19-Feb-19,2019,1,Battles,Armed clash,APC: All Progressives Congress,,3,PDP: Peoples Democratic Party,,3,33,Western Africa,Nigeria,Kwara,Oyun,,Ojoku,8.25,4.65,1,Nigeria Tribune,National,19 February. APC and PDP militias armed with guns clashed in Ojoku after a visit of an APC candidate at the local palace. Accompanying police officers were overpowered. At least two people died and several other sustained gunsot wounds.,2,1552576397,NGA
4560504,566,NIG13966,13966,19-Feb-19,2019,1,Violence against civilians,Attack,APC: All Progressives Congress,,3,Civilians (Nigeria),PDP: Peoples Democratic Party,7,37,Western Africa,Nigeria,Delta,Ika North East,,Umunede,6.2637,6.3116,1,Daily Post (Nigeria),National,"19 February. Suspected APC militias entered the residence of a PDP member of the State House of Assembly, assaulting people on sight and destroying property.",0,1552576397,NGA
4560505,566,NIG13967,13967,19-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),APC: All Progressives Congress,7,37,Western Africa,Nigeria,Imo,Ngor,,Umuohiagu,5.4028,7.1997,2,Daily Post (Nigeria),National,19 February. The APC chairman of the Umuohiagu ward was killed by unknown gunmen after a party meeting. The incident took place in his house in his constituency.,1,1618566333,NGA
5901705,566,NIG13963,13963,19-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),APC: All Progressives Congress,6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Vanguard (Nigeria); Daily Trust (Nigeria),Subnational-National,19 February. APC supporters protested at the party's HQ in Abuja against the Ondo governor who is accused of opposing to President Buhari,0,1567462430,NGA
5205246,566,NIG13965,13965,19-Feb-19,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Street Traders (Nigeria); Women (Nigeria),7,37,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.15,3.35,1,Daily Post (Nigeria),National,19 February. Suspected political militias stormed Lafenwa market in Abeokuta to stop a registration exercise for the 'TraderMoni' scheme and abducted the market's woman leader. She was returned later the same day.,0,1559160532,NGA
7192838,566,NIG13955,13955,18-Feb-19,2019,1,Battles,Armed clash,Unidentified Cult Militia (Nigeria),,3,Orhunwhorhun Communal Militia (Nigeria),,4,34,Western Africa,Nigeria,Delta,Udu,,Obodo,5.5051,5.835,1,Daily Post (Nigeria),National,"18 February. A patrol of the Orhunwhorhun Vigilante Group was attacked by an unknown cult group in their Obodo community, leading to a clash. Their vehicle and a number of houses were burnt",0,1599531860,NGA
6261515,566,NIG13961,13961,18-Feb-19,2019,2,Protests,Peaceful protest,Protesters (Nigeria),JOHESU: Joint Health Sector Union; Health Workers (Nigeria),6,,,0,60,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,Daily Trust (Nigeria),National,18-20 February (or around). Health workers under the umbrella of JOHESU staged a three day protest at the hospital in Gombe to demand payment of salaries,0,1572403711,NGA
7780494,566,NIG13960,13960,18-Feb-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,1,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Arboko,11.0534,13.5029,1,Youtube; Vanguard (Nigeria),New media-National,"On 18 February 2019, Nigerian Airforce attacked a Boko Haram (JAS) camp in Arboko (Gwoza, Borno). Structures were destroyed and some BH fighters neutralized. Unknown fatalities coded as 10.",10,1617065400,NGA
5182380,566,NIG13954,13954,18-Feb-19,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),PDP: Peoples Democratic Party,7,37,Western Africa,Nigeria,Adamawa,Girei,,Girei,9.3667,12.55,1,Daily Post (Nigeria),National,18 February. Unknown gunmen abducted the PDP chieftain of Adamawa from his residence in Girei,0,1558387845,NGA
4560819,566,NIG13957,13957,18-Feb-19,2019,1,Battles,Armed clash,Aye Cult Militia,,3,The Eiye Confraternity,,3,33,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,1,Vanguard (Nigeria),National,18-20 February. Aye and Eiye Cult militias battled in Benin-City for three days. Eight people died in that period. Fatalities split between events,3,1552576398,NGA
4560822,566,NIG13956,13956,18-Feb-19,2019,1,Riots,Violent demonstration,Rioters (Nigeria),APC: All Progressives Congress,5,Civilians (Nigeria),INEC: Independent National Electoral Commission,7,57,Western Africa,Nigeria,Akwa Ibom,Uyo,,Uyo,5.0333,7.9266,1,Daily Post (Nigeria),National,18 February. APC supporters barricaded the entrance of the INEC office in Uyo to protest against over alleged partisanship of the Electoral Commissioner,0,1552576398,NGA
4560824,566,NIG13953,13953,18-Feb-19,2019,2,Strategic developments,Looting/property destruction,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Ebonyi,Izzi,,Izi,6.5042,8.3995,2,Vanguard (Nigeria),National,18 February. 30 houses were set ablaze across Izzi LGA. APC and PDP accuse each other of being responsible.,0,1552576398,NGA
7782359,566,NIG13958,13958,18-Feb-19,2019,1,Strategic developments,Disrupted weapons use,Civilian JTF: Civilian Joint Task Force,,3,Islamic State (West Africa) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,23,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,1,Daily Post (Nigeria),National,18 February. Members of the CJTF arrested a suicide bomber who tried to enter Bakassi IDP camp in Maiduguri,0,1618566332,NGA
7783165,566,NIG13959,13959,18-Feb-19,2019,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),Labour Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Mafa,,Koshebe,11.9991,13.3319,1,Legit,National,"On 18 February 2019, ISWAP or Boko Haram militants shot and beheaded 18 processors and merchants of charcoal and firewood in the bush of Koshebe (Mafa, Borno).",18,1617065406,NGA
4561198,566,NIG13950,13950,17-Feb-19,2019,1,Violence against civilians,Attack,Police Forces of Nigeria (2015-) Customs Clearing Agents,,1,Civilians (Nigeria),,7,17,Western Africa,Nigeria,Ogun,Shagamu,,Sagamu Interchange,6.8833,3.5783,1,Vanguard (Nigeria),National,17 February. A Customs Officer shot a passenger of a bus at Sagamu Interchange over a bribe of N5000.,1,1552576398,NGA
6727771,566,NIG13952,13952,17-Feb-19,2019,2,Battles,Armed clash,Olanyega Communal Militia (Nigeria),,4,Iwewe Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Benue,Okpokwu,,Iwewe,7.1489,7.8475,2,Nigeria Punch,National,17 February (or around). Militias from Olanyega and Iwewe villages clashed in both villages over the removal of a signpost. Houses were torched in both villages. Coded as two events (Olanyega coded as Iwewe prec2).,0,1579554022,NGA
7783378,566,NIG13949,13949,17-Feb-19,2019,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Bama,,Banki,11.2551,14.1482,2,Nigeria Punch,National,"On 17 February 2019, Boko Haram (JAS) militants attacked a military post 15km away from Banki (Bama, Borno). Two soldiers were killed and six others injured.",2,1617065407,NGA
7279135,566,NIG13946,13946,16-Feb-19,2019,2,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Military Forces of Nigeria (2015-),7,47,Western Africa,Nigeria,Katsina,Batsari,,Batsari,12.7515,7.2447,2,Vanguard (Nigeria),National,"16 February (on the weekend). A group of 100 'bandits' or cattle raiders active in Zamfara and Katsina states attacked Kasai village, Batsari LGA. Six civilians and one military officer killed, while the gunmen also looted livestock and property.",7,1604354657,NGA
4561750,566,NIG13947,13947,16-Feb-19,2019,1,Battles,Armed clash,APC: All Progressives Congress,,3,PDP: Peoples Democratic Party,,3,33,Western Africa,Nigeria,Cross River,Etung,,Bendeghe-Ekim,6.0154,8.8746,1,Vanguard (Nigeria),National,"16 February. APC and PDP militias clashed with guns and knives in Bendeghe Ekiem, when elders and chiefs met to sign a peace agreement to end violence in the community. Four people died.",4,1552576399,NGA
6261628,566,NIG13926,13926,16-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),INEC: Independent National Electoral Commission; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Benue,Ushongo,,Lessel,7.1273,9.0198,2,Daily Trust (Nigeria),National,16 February. Ad-hoc staff members of INEC protested at the their office in Ushongo LGA for the payment of transport allowances,0,1572403711,NGA
7780492,566,NIG13927,13927,16-Feb-19,2019,1,Explosions/Remote violence,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),Civilian JTF: Civilian Joint Task Force; Muslim Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,1,Vanguard (Nigeria); Daily Trust (Nigeria),National,"On 16 February 2019, Boko Haram (JAS) or ISWAP militants including with gunmen and suicide bombers infiltrated the city of Maiduguri (Maiduguri, Borno). The bombs exploded in a mosque. 11 people including three BH bombers and JTF member who tried prevent the incident died.",11,1618566332,NGA
7780493,566,NIG13948,13948,16-Feb-19,2019,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Bama,,Banki,11.2551,14.1482,2,Nigeria Punch; Daily Post (Nigeria),National,"On 16 February 2019, Nigerian Military Forces ambushed presumed Boko Haram (JAS) militants on the road between Jebbra and Banki (Bama, Borno). Two BH fighters killed and several reportedly escaped with gunshot wounds.",2,1617065400,NGA
4561555,566,NIG13925,13925,16-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),APC: All Progressives Congress,7,37,Western Africa,Nigeria,Benue,Ohimini,,Idekpa-Okpiko,7.2295,7.9282,2,Daily Post (Nigeria),National,16 February. Unknown gunmen killed the APC chairman of Ohimini on his way home from a party meeting in the LGA,1,1552576399,NGA
7772379,566,NIG13924,13924,16-Feb-19,2019,1,Battles,Armed clash,Islamic State (West Africa),,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Yobe,Gujba,,Buni Yadi,11.2689,11.9994,1,Daily Post (Nigeria); Pulse.ng,National,"On 16 February 2019, presumed ISWAP militants Nigerian armed forces clashed near the village of Buni Yadi (Gujba, Yobe). Five militants and four soldiers including an officer were killed, and five soldiers wounded.",9,1617062056,NGA
4561951,566,NIG13920,13920,15-Feb-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Private Security Forces (Nigeria),INEC: Independent National Electoral Commission,8,38,Western Africa,Nigeria,Akwa Ibom,Obat Akara,,Nto Edino,5.2483,7.5518,1,Daily Post (Nigeria),National,15 February. Unkown gunmen attacked the INEC office in Nto Edino. Security officers at the compound responded the gun fire and two people died in the battle.,2,1618566332,NGA
4561953,566,NIG13922,13922,15-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),APC: All Progressives Congress,7,37,Western Africa,Nigeria,Delta,Ika North East,,Umunede,6.2637,6.3116,1,Vanguard (Nigeria),National,15 February. The APC House of Representatives candidate was attacked by unknown gunmen at his compund in Umunede. They fired gunshots at his house and invaded his residence,0,1552576399,NGA
4561954,566,NIG13923,13923,15-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Delta,Ika North East,,Umunede,6.2637,6.3116,1,Vanguard (Nigeria),National,15 February. People of Umunede marched in solidarity in the town after the earlier attempted assassination of the APC candidate.,0,1552576399,NGA
7782512,566,NIG13921,13921,15-Feb-19,2019,1,Violence against civilians,Attack,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Gwoza,,Pulka,11.1767,13.8256,2,Daily Trust (Nigeria),National,"On 15 February 2019, Boko Haram ambushed a minibus between Pulka and Firgi (Gwoza, Borno). Three passengers were beheaded, two injured and 12 people abducted",3,1617065405,NGA
6727693,566,NIG13919,13919,14-Feb-19,2019,1,Protests,Protest with intervention,Protesters (Nigeria),APC: All Progressives Congress,6,Police Forces of Nigeria (2015-),,1,16,Western Africa,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.7774,7.0134,1,Nigeria Punch,National,14 February. Members of the APC protested at the INEC office in Port Harcourt against the non-inclusion of their candidates in the upcoming elections. Police used tear gas to disperse the crowd,0,1618566332,NGA
6724124,566,NIG13907,13907,14-Feb-19,2019,1,Violence against civilians,Attack,Adara Ethnic Militia (Nigeria),,4,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Maro,10.0817,7.7247,2,The Cable (Nigeria); Daily Trust (Nigeria); Daily Post (Nigeria),National,"14 February. Gunmen, believed to be attached to Adara Militias, launched attacks on Fulanis in the Kajuru LGA. 66 people were killed in the small settlements of Rugan Bahago, Rugan Daku, Rugan Ori, Rugan Haruna, Rugan Yukka Abubakar, Rugan Duni Kadiri, Rugan Shewuka, and Rugan Shuaibu Ya'u. These settlements are located around Maro Gida village: coded at four approximate points around Maro (geo precision 2). Fatalities split between events",17,1579554010,NGA
6724125,566,NIG13908,13908,14-Feb-19,2019,1,Violence against civilians,Attack,Adara Ethnic Militia (Nigeria),,4,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Bahago,10.1295,7.7929,2,The Cable (Nigeria); Daily Post (Nigeria); Daily Trust (Nigeria),National,"14 February. Gunmen, believed to be attached to Adara Militias, launched attacks on Fulanis in the Kajuru LGA. 66 people were killed in Rugan Bahago, Rugan Daku, Rugan Ori, Rugan Haruna, Rugan Yukka Abubakar, Rugan Duni Kadiri, Rugan Shewuka, and Rugan Shuaibu Ya'u. These settlements are located next to Maro Gida village. Fatalities split between events",17,1579554010,NGA
6724126,566,NIG13909,13909,14-Feb-19,2019,1,Violence against civilians,Attack,Adara Ethnic Militia (Nigeria),,4,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Daku,10.1414,7.6778,2,Daily Post (Nigeria); Daily Trust (Nigeria); The Cable (Nigeria),National,"14 February. Gunmen, believed to be attached to Adara Militias, launched attacks on Fulanis in the Kajuru LGA. 66 people were killed in Rugan Bahago, Rugan Daku, Rugan Ori, Rugan Haruna, Rugan Yukka Abubakar, Rugan Duni Kadiri, Rugan Shewuka, and Rugan Shuaibu Ya'u. These settlements are located next to Maro Gida village. Fatalities split between events",16,1579554010,NGA
6724127,566,NIG13910,13910,14-Feb-19,2019,1,Violence against civilians,Attack,Adara Ethnic Militia (Nigeria),,4,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Ori,10.0789,7.6346,2,Daily Trust (Nigeria); The Cable (Nigeria); Daily Post (Nigeria),National,"14 February. Gunmen, believed to be attached to Adara Militias, launched attacks on Fulanis in the Kajuru LGA. 66 people were killed in Rugan Bahago, Rugan Daku, Rugan Ori, Rugan Haruna, Rugan Yukka Abubakar, Rugan Duni Kadiri, Rugan Shewuka, and Rugan Shuaibu Ya'u. These settlements are located next to Maro Gida village. Fatalities split between events",16,1579554010,NGA
6230825,566,NIG13911,13911,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),PDP: Peoples Democratic Party,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Osun,Atakumosa West,,Iwara,7.5333,4.7167,1,Daily Trust (Nigeria); Vanguard (Nigeria),National,"14 February. Unknown gunmen, believed to be linked to the PDP, attacked eight villages in Atakumosa East/West LGA. Namely Iwara, Olowu, Atorin (coded as Iperindo), Ifewara, Temidayo (coded as Iperindo), Tobalase (coded as Iperindo), Lapaide (coded as Iperindo) and Faforiji.",0,1618566331,NGA
6230826,566,NIG13912,13912,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),PDP: Peoples Democratic Party,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Osun,Atakumosa East,,Olowu,7.4,4.8,1,Daily Trust (Nigeria); Vanguard (Nigeria),National,"14 February. Unknown gunmen, believed to be linked to the PDP, attacked eight villages in Atakumosa East/West LGA. Namely Iwara, Olowu, Atorin (coded as Iperindo), Ifewara, Temidayo (coded as Iperindo), Tobalase (coded as Iperindo), Lapaide (coded as Iperindo) and Faforiji.",0,1572403610,NGA
6230827,566,NIG13913,13913,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),PDP: Peoples Democratic Party,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Osun,Atakumosa East,,Iperindo,7.5,4.8167,2,Daily Trust (Nigeria); Vanguard (Nigeria),National,"14 February. Unknown gunmen, believed to be linked to the PDP, attacked eight villages in Atakumosa East/West LGA. Namely Iwara, Olowu, Atorin (coded as Iperindo), Ifewara, Temidayo (coded as Iperindo), Tobalase (coded as Iperindo), Lapaide (coded as Iperindo) and Faforiji.",0,1572403610,NGA
6230828,566,NIG13914,13914,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),PDP: Peoples Democratic Party,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Osun,Atakumosa West,,Ifewara,7.4667,4.6833,1,Vanguard (Nigeria); Daily Trust (Nigeria),National,"14 February. Unknown gunmen, believed to be linked to the PDP, attacked eight villages in Atakumosa East/West LGA. Namely Iwara, Olowu, Atorin (coded as Iperindo), Ifewara, Temidayo (coded as Iperindo), Tobalase (coded as Iperindo), Lapaide (coded as Iperindo) and Faforiji.",0,1618566331,NGA
6230831,566,NIG13929,13929,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Niger,Shiroro,,Kadaga,10.2,6.4667,1,Vanguard (Nigeria); Daily Trust (Nigeria),National,"14 February. Unidentified gunmen attacked 17 communities in Shioro and Rafi LGA. The villages attacked are: Kadaga, Wyam, Durumi, Kukoki, Jaja Hurga, Farin Kasa, Kwakwa, Hana Wanka, Malawi, Baduku, Ugo, Hana Wanka Tudu, Natsarira, Unguwan Dabaya, Karma, Kala, Ibu (approx. coordinates used for last 10 locations between Shioro and Rafi). 5 people died and 35 were kidnapped (fatalities spread across 17 events).",1,1618566332,NGA
6230832,566,NIG13930,13930,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Niger,Rafi,,Wyam,10.15,6.35,1,Vanguard (Nigeria); Daily Trust (Nigeria),National,"14 February. Unidentified gunmen attacked 17 communities in Shioro and Rafi LGA. The villages attacked are: Kadaga, Wyam, Durumi, Kukoki, Jaja Hurga, Farin Kasa, Kwakwa, Hana Wanka, Malawi, Baduku, Ugo, Hana Wanka Tudu, Natsarira, Unguwan Dabaya, Karma, Kala, Ibu (approx. coordinates used for last 10 locations between Shioro and Rafi). 5 people died and 35 were kidnapped (fatalities spread across 17 events).",1,1572403610,NGA
6230833,566,NIG13931,13931,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Niger,Shiroro,,Durumi,10.236,6.4266,1,Daily Trust (Nigeria); Vanguard (Nigeria),National,"14 February. Unidentified gunmen attacked 17 communities in Shioro and Rafi LGA. The villages attacked are: Kadaga, Wyam, Durumi, Kukoki, Jaja Hurga, Farin Kasa, Kwakwa, Hana Wanka, Malawi, Baduku, Ugo, Hana Wanka Tudu, Natsarira, Unguwan Dabaya, Karma, Kala, Ibu (approx. coordinates used for last 10 locations between Shioro and Rafi). 5 people died and 35 were kidnapped (fatalities spread across 17 events).",1,1618566332,NGA
6230834,566,NIG13932,13932,14-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Niger,Rafi,,Kukoki,10.1261,6.4399,1,Daily Trust (Nigeria); Vanguard (Nigeria),National,"14 February. Unidentified gunmen attacked 17 communities in Shioro and Rafi LGA. The villages attacked are: Kadaga, Wyam, Durumi, Kukoki, Jaja Hurga, Farin Kasa, Kwakwa, Hana Wanka, Malawi, Baduku, Ugo, Hana Wanka Tudu, Natsarira, Unguwan Dabaya, Karma, Kala, Ibu (approx. coordinates used for last 10 locations between Shioro and Rafi). 5 people died and 35 were kidnapped (fatalities spread across 17 events).",1,1572403610,NGA
